	Tags	SeqName	Description	Length	#Hits	e-Value	sim mean	#GO	GO IDs	GO Names	Enzyme Codes	Enzyme Names	InterPro IDs	InterPro GO IDs	InterPro GO Names
true	[BLASTED]	TRINITY_DN28334_c0_g1_i9	XP_027048354.1	1315	1	1.1E-24	100.0								
true	[BLASTED]	TRINITY_DN28334_c0_g2_i1	XP_027049030.1	1664	1	7.7E-148	100.0								
true	[BLASTED]	TRINITY_DN28334_c0_g4_i1	XP_027048354.1	1125	1	2.9E-114	99.54								
true	[BLASTED]	TRINITY_DN28338_c0_g1_i1	XP_027043656.1	1812	1	3.1E-211	99.21								
true	[BLASTED]	TRINITY_DN28338_c0_g2_i1	XP_027043656.1	1023	1	4.7E-132	99.34								
true	[BLASTED]	TRINITY_DN28341_c0_g1_i1	CAE7903068.1	2665	1	0.0	99.28								
true	[BLASTED]	TRINITY_DN28345_c0_g2_i4	XP_027044472.1	4949	1	0.0	92.25								
true	[BLASTED]	TRINITY_DN28346_c0_g1_i1	XP_027052923.1	1151	1	4.6E-152	98.98								
true	[BLASTED]	TRINITY_DN28346_c0_g2_i1	XP_027052923.1	1412	1	3.4E-181	99.13								
true	[BLASTED]	TRINITY_DN28351_c0_g2_i8	XP_022791594.1	1439	1	1.1E-6	76.19								
true	[BLASTED]	TRINITY_DN28353_c0_g1_i2	XP_022801954.1	1082	1	9.7E-152	73.61								
true	[BLASTED, MAPPED]	TRINITY_DN28353_c0_g2_i1	PFX23638.1	2170	1	2.4E-202	39.21	2	C:GO:0016020; C:GO:0016021	C:membrane; C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28353_c0_g3_i1	RMX52832.1	397	1	2.0E-62	97.48	1	C:GO:0016020	C:membrane					
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28353_c0_g4_i1	PFX23638.1	1293	1	3.4E-135	78.19	1	C:GO:0016020	C:membrane					
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28353_c0_g5_i1	RMX52832.1	608	1	4.8E-100	94.0	1	C:GO:0016020	C:membrane					
true	[BLASTED]	TRINITY_DN28354_c0_g1_i1	CAE7225287.1	1997	1	1.0E-268	99.63								
true	[BLASTED]	TRINITY_DN28355_c0_g1_i1	RMX45037.1	313	1	2.5E-15	95.65								
true	[BLASTED, MAPPED]	TRINITY_DN28361_c0_g2_i2	PFX11972.1	1075	1	3.8E-15	64.56	2	C:GO:0016020; C:GO:0016021	C:membrane; C:integral component of membrane					
true	[BLASTED]	TRINITY_DN28363_c0_g1_i1	XP_022790434.1	419	1	1.6E-46	67.88								
true	[BLASTED]	TRINITY_DN28371_c0_g1_i1	XP_027036227.1	384	1	8.3E-13	68.97								
true	[BLASTED]	TRINITY_DN28373_c0_g1_i1	XP_029211003.1	437	1	3.1E-16	47.31								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28377_c0_g1_i2	RMX59656.1	1630	1	9.4E-58	99.08	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28378_c0_g1_i1	OLP89222.1	433	1	5.7E-63	93.33	6	P:GO:0006355; P:GO:0055085; F:GO:0003690; F:GO:0005524; F:GO:0140359; C:GO:0016021	P:regulation of transcription, DNA-templated; P:transmembrane transport; F:double-stranded DNA binding; F:ATP binding; F:ABC-type transporter activity; C:integral component of membrane	EC:7	Translocases			
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28378_c0_g2_i1	OLP89222.1	834	1	5.0E-15	91.67	6	P:GO:0006355; P:GO:0055085; F:GO:0003690; F:GO:0005524; F:GO:0140359; C:GO:0016021	P:regulation of transcription, DNA-templated; P:transmembrane transport; F:double-stranded DNA binding; F:ATP binding; F:ABC-type transporter activity; C:integral component of membrane	EC:7	Translocases			
true	[BLASTED]	TRINITY_DN28385_c0_g1_i1	XP_029183971.1	1079	1	6.9E-49	68.0								
true	[BLASTED]	TRINITY_DN28386_c0_g2_i1	XP_027049616.1	1174	1	3.8E-202	98.6								
true	[BLASTED]	TRINITY_DN28391_c0_g1_i2	XP_027046994.1	1912	1	1.6E-144	95.9								
true	[BLASTED]	TRINITY_DN28391_c0_g4_i1	RMX49536.1	325	1	5.2E-8	61.54								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28393_c0_g3_i1	RMX54000.1	1411	1	1.5E-128	98.33	2	C:GO:0005739; C:GO:0016021	C:mitochondrion; C:integral component of membrane					
true	[BLASTED]	TRINITY_DN28395_c0_g1_i1	XP_027058380.1	431	1	1.0E-75	99.3								
true	[BLASTED]	TRINITY_DN28395_c0_g2_i1	XP_027058379.1	439	1	1.5E-71	96.58								
true	[BLASTED]	TRINITY_DN28395_c0_g3_i1	XP_027058380.1	481	1	1.5E-67	99.26								
true	[BLASTED]	TRINITY_DN28398_c0_g1_i1	XP_027053345.1	322	1	1.9E-50	98.13								
true	[BLASTED]	TRINITY_DN28410_c0_g1_i1	RMX46636.1	1056	1	1.7E-39	100.0								
true	[BLASTED]	TRINITY_DN28415_c0_g1_i2	XP_027060560.1	391	1	1.1E-25	54.03								
true	[BLASTED]	TRINITY_DN28415_c0_g2_i1	XP_027060560.1	1277	1	5.6E-231	98.12								
true	[BLASTED]	TRINITY_DN28416_c0_g1_i9	XP_027039280.1	3659	1	0.0	98.15								
true	[BLASTED]	TRINITY_DN28416_c0_g2_i1	RMX59123.1	327	1	9.8E-7	80.0								
true	[BLASTED]	TRINITY_DN28418_c0_g1_i1	XP_029207634.1	1311	1	1.1E-48	34.55								
true	[BLASTED]	TRINITY_DN28421_c0_g1_i1	PFX17248.1	405	1	1.7E-37	71.55								
true	[BLASTED]	TRINITY_DN28422_c0_g1_i1	RMX37719.1	311	1	4.4E-33	97.37								
true	[BLASTED]	TRINITY_DN28422_c0_g2_i1	RMX37719.1	694	1	5.4E-87	96.51								
true	[BLASTED]	TRINITY_DN28423_c0_g1_i2	XP_027037827.1	864	1	3.0E-71	80.36								
true	[BLASTED]	TRINITY_DN28433_c0_g1_i1	XP_027057398.1	1007	1	5.7E-130	98.72								
true	[BLASTED]	TRINITY_DN28435_c0_g1_i1	XP_027042681.1	1623	1	3.6E-166	99.34								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28439_c0_g1_i1	RMX40323.1	412	1	4.6E-70	98.54	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28439_c0_g2_i1	RMX40323.1	397	1	3.4E-38	100.0	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED]	TRINITY_DN28439_c0_g3_i1	XP_027050777.1	392	1	8.3E-69	99.23								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28439_c0_g4_i1	RMX40323.1	548	1	5.3E-98	96.15	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28439_c0_g6_i1	RMX40323.1	1195	1	4.9E-229	97.99	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28442_c0_g1_i1	RMX55063.1	356	1	1.0E-25	77.92	1	F:GO:0046872	F:metal ion binding					
true	[BLASTED]	TRINITY_DN28449_c0_g1_i1	RMX36649.1	307	1	9.8E-41	98.82								
true	[BLASTED]	TRINITY_DN28453_c0_g1_i1	CAE7228526.1	2177	1	0.0	96.26								
true	[BLASTED]	TRINITY_DN28454_c0_g1_i1	XP_027053982.1	388	1	1.7E-61	96.12								
true	[BLASTED]	TRINITY_DN28454_c0_g2_i1	XP_027053982.1	338	1	3.7E-49	98.13								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28455_c0_g1_i2	RMX59785.1	2377	1	1.4E-206	100.0	3	P:GO:0006606; F:GO:0061608; C:GO:0005737	P:protein import into nucleus; F:nuclear import signal receptor activity; C:cytoplasm					
true	[BLASTED]	TRINITY_DN28457_c0_g1_i6	XP_027038087.1	6222	1	0.0	98.5								
true	[BLASTED, MAPPED]	TRINITY_DN28459_c1_g1_i1	RMX50299.1	340	1	2.5E-29	59.46	1	F:GO:0003824	F:catalytic activity					
true	[BLASTED]	TRINITY_DN28462_c0_g2_i1	CAE6928646.1	1873	1	4.0E-153	67.23								
true	[BLASTED]	TRINITY_DN28464_c0_g1_i1	XP_022782281.1	1128	1	1.2E-165	81.08								
true	[BLASTED]	TRINITY_DN28467_c0_g1_i1	XP_027048230.1	344	1	2.2E-17	78.95								
true	[BLASTED]	TRINITY_DN28468_c0_g1_i1	XP_029180088.1	429	1	4.3E-42	71.21								
true	[BLASTED]	TRINITY_DN28468_c0_g2_i1	XP_027052060.1	6375	1	0.0	95.47								
true	[BLASTED]	TRINITY_DN28468_c0_g3_i1	XP_015762913.1	803	1	1.3E-84	63.74								
true	[BLASTED]	TRINITY_DN28471_c0_g1_i1	XP_027058753.1	2162	1	3.5E-177	99.7								
true	[BLASTED]	TRINITY_DN28471_c0_g2_i1	XP_029210605.1	1007	1	1.4E-72	77.23								
true	[BLASTED]	TRINITY_DN28475_c1_g1_i1	RMX38353.1	461	1	2.0E-13	74.39								
true	[BLASTED]	TRINITY_DN28476_c0_g2_i1	PFX19525.1	415	1	4.2E-55	88.37								
true	[BLASTED]	TRINITY_DN28479_c0_g1_i1	CAE7537072.1	1599	1	2.3E-266	99.17								
true	[BLASTED]	TRINITY_DN28482_c0_g2_i1	CAE7587148.1	5292	1	0.0	100.0								
true	[BLASTED]	TRINITY_DN28492_c0_g1_i1	XP_027037801.1	1738	1	1.3E-153	99.64								
true	[BLASTED]	TRINITY_DN28495_c0_g1_i1	RMX55979.1	2327	1	3.1E-219	98.77								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28495_c0_g2_i2	RMX55980.1	1490	1	3.3E-73	100.0	1	C:GO:0005576	C:extracellular region					
true	[BLASTED, MAPPED]	TRINITY_DN28501_c0_g1_i2	PFX12050.1	1320	1	1.3E-57	52.04	2	P:GO:0006278; F:GO:0003964	P:RNA-dependent DNA biosynthetic process; F:RNA-directed DNA polymerase activity					
true	[BLASTED, MAPPED]	TRINITY_DN28501_c0_g3_i1	RMX56753.1	1058	1	7.5E-32	69.44	4	P:GO:0007186; F:GO:0004930; C:GO:0016020; C:GO:0016021	P:G protein-coupled receptor signaling pathway; F:G protein-coupled receptor activity; C:membrane; C:integral component of membrane					
true	[BLASTED]	TRINITY_DN28503_c0_g1_i1	XP_029184090.1	390	1	2.0E-62	98.46								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28510_c0_g1_i1	RMX48226.1	338	1	1.3E-59	100.0	2	F:GO:0005509; C:GO:0016021	F:calcium ion binding; C:integral component of membrane					
true	[BLASTED]	TRINITY_DN28512_c0_g1_i1	RMX47175.1	462	1	2.9E-36	96.39								
true	[BLASTED]	TRINITY_DN28516_c0_g1_i1	RMX56322.1	318	1	1.9E-31	93.15								
true	[BLASTED]	TRINITY_DN28517_c0_g1_i1	XP_020610650.1	749	1	7.7E-116	79.52								
true	[BLASTED]	TRINITY_DN28520_c0_g1_i1	CAE7637253.1	929	1	1.0E-149	99.64								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28523_c0_g1_i1	ABO61497.1	425	1	8.2E-30	98.55	6	P:GO:0007010; P:GO:0007017; F:GO:0003924; F:GO:0005200; F:GO:0005525; C:GO:0005874	P:cytoskeleton organization; P:microtubule-based process; F:GTPase activity; F:structural constituent of cytoskeleton; F:GTP binding; C:microtubule	EC:3.6.1	Acting on acid anhydrides			
true	[BLASTED]	TRINITY_DN28524_c0_g1_i1	XP_027045497.1	1836	1	1.4E-262	98.92								
true	[BLASTED]	TRINITY_DN28525_c0_g1_i1	RMX37487.1	1507	1	1.7E-69	78.24								
true	[BLASTED]	TRINITY_DN28527_c0_g1_i1	XP_015774068.1	388	1	3.0E-39	66.94								
true	[BLASTED]	TRINITY_DN28537_c0_g1_i1	XP_027055964.1	543	1	4.8E-83	100.0								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28539_c0_g2_i1	OLQ13901.1	1852	1	7.8E-226	99.56	4	P:GO:0098655; F:GO:0005261; C:GO:0005886; C:GO:0016021	P:cation transmembrane transport; F:cation channel activity; C:plasma membrane; C:integral component of membrane	EC:7	Translocases			
true	[BLASTED]	TRINITY_DN28540_c0_g1_i1	XP_022781674.1	1109	1	1.7E-34	46.2								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28541_c0_g1_i1	RMX51533.1	329	1	9.7E-55	98.17	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED]	TRINITY_DN28543_c0_g1_i5	RMX41803.1	637	1	2.9E-39	80.67								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28544_c0_g1_i2	OLP89941.1	2248	1	0.0	90.0	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED]	TRINITY_DN28546_c0_g1_i2	XP_027057952.1	5821	1	0.0	98.21								
true	[BLASTED]	TRINITY_DN28546_c0_g2_i4	XP_027054250.1	2333	1	1.0E-198	98.01								
true	[BLASTED]	TRINITY_DN28549_c0_g1_i1	XP_027043240.1	348	1	6.1E-55	99.14								
true	[BLASTED, MAPPED]	TRINITY_DN28550_c0_g1_i1	PFX14068.1	1001	1	4.1E-88	57.05	2	C:GO:0016020; C:GO:0016021	C:membrane; C:integral component of membrane					
true	[BLASTED]	TRINITY_DN28551_c0_g1_i1	XP_027051589.1	4294	1	0.0	97.89								
true	[BLASTED]	TRINITY_DN28553_c0_g1_i2	XP_027060663.1	1957	1	4.6E-269	98.94								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28553_c0_g2_i1	PFX13206.1	1844	1	7.0E-219	70.3	1	P:GO:0050794	P:regulation of cellular process					
true	[BLASTED]	TRINITY_DN28553_c0_g3_i1	RMX41905.1	591	1	5.0E-9	60.66								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28558_c0_g1_i2	RMX44559.1	1251	1	6.0E-137	91.96	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED]	TRINITY_DN28562_c0_g1_i2	XP_027040557.1	2666	1	0.0	97.43								
true	[BLASTED]	TRINITY_DN28568_c0_g1_i1	XP_027047851.1	1051	1	7.0E-163	97.32								
true	[BLASTED]	TRINITY_DN28568_c0_g2_i1	XP_027036176.1	2342	1	0.0	95.78								
true	[BLASTED]	TRINITY_DN28568_c0_g3_i1	XP_027036156.1	2420	1	0.0	96.12								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28570_c0_g1_i1	RMX52117.1	354	1	1.1E-46	97.7	3	P:GO:0071205; F:GO:0005201; F:GO:0005509	P:protein localization to juxtaparanode region of axon; F:extracellular matrix structural constituent; F:calcium ion binding					
true	[BLASTED]	TRINITY_DN28577_c0_g1_i1	XP_027047787.1	349	1	9.7E-53	84.48								
true	[BLASTED]	TRINITY_DN28582_c0_g1_i3	XP_028414902.1	644	1	8.0E-53	68.06								
true	[BLASTED]	TRINITY_DN28585_c0_g1_i1	XP_027041804.1	420	1	8.7E-48	98.96								
true	[BLASTED]	TRINITY_DN28587_c0_g1_i1	RMX50736.1	509	1	1.5E-38	77.98								
true	[BLASTED, MAPPED]	TRINITY_DN28587_c0_g2_i1	PFX29877.1	356	1	4.6E-42	75.21	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED]	TRINITY_DN28589_c0_g1_i1	XP_022793844.1	325	1	1.1E-15	83.67								
true	[BLASTED]	TRINITY_DN28593_c0_g1_i3	XP_027055164.1	811	1	1.5E-117	82.55								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28599_c0_g1_i2	RMX39559.1	336	1	2.5E-53	98.2	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED]	TRINITY_DN28600_c0_g1_i1	RMX41047.1	1067	1	2.0E-101	99.45								
true	[BLASTED]	TRINITY_DN28601_c0_g1_i1	XP_027056440.1	1645	1	4.1E-234	98.49								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28602_c0_g1_i4	RMX46882.1	423	1	1.0E-51	63.43	1	F:GO:0016787	F:hydrolase activity	EC:3	Hydrolases			
true	[BLASTED]	TRINITY_DN28604_c0_g1_i1	CAE6926905.1	347	1	7.2E-16	92.0								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28605_c0_g1_i2	RMX50512.1	2095	1	0.0	96.66	4	P:GO:0006486; F:GO:0008375; F:GO:0046872; C:GO:0016021	P:protein glycosylation; F:acetylglucosaminyltransferase activity; F:metal ion binding; C:integral component of membrane	EC:2.4.1	Glycosyltransferases			
true	[BLASTED]	TRINITY_DN28606_c0_g1_i1	CAE7847759.1	1524	1	8.8E-50	100.0								
true	[BLASTED]	TRINITY_DN28607_c0_g1_i1	XP_022786332.1	447	1	1.3E-17	65.22								
true	[BLASTED]	TRINITY_DN28607_c0_g2_i1	XP_027044077.1	635	1	2.0E-19	94.64								
true	[BLASTED, MAPPED]	TRINITY_DN28611_c0_g1_i1	PFX23217.1	333	1	2.9E-14	71.03	1	F:GO:0005509	F:calcium ion binding					
true	[BLASTED]	TRINITY_DN28617_c0_g2_i2	XP_027042349.1	1039	1	7.2E-128	99.56								
true	[BLASTED]	TRINITY_DN28622_c0_g1_i1	XP_029205093.1	905	1	6.0E-46	57.96								
true	[BLASTED]	TRINITY_DN28626_c0_g1_i1	XP_027041900.1	1950	1	5.4E-270	99.38								
true	[BLASTED, MAPPED]	TRINITY_DN28630_c0_g1_i1	PFX18900.1	379	1	9.6E-6	48.75	3	P:GO:0006310; P:GO:0015074; F:GO:0003677	P:DNA recombination; P:DNA integration; F:DNA binding					
true	[BLASTED]	TRINITY_DN28633_c0_g3_i1	RMX54805.1	512	1	1.1E-12	100.0								
true	[BLASTED]	TRINITY_DN28633_c0_g4_i3	XP_027050921.1	2504	1	1.9E-206	99.44								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28634_c0_g1_i1	RMX59223.1	1863	1	2.0E-266	98.26	1	C:GO:0005737	C:cytoplasm					
true	[BLASTED]	TRINITY_DN28634_c0_g2_i1	XP_022810556.1	1095	1	1.1E-129	68.32								
true	[BLASTED]	TRINITY_DN28636_c0_g1_i1	XP_027041734.1	1620	1	4.8E-179	98.45								
true	[BLASTED, MAPPED]	TRINITY_DN28638_c0_g1_i3	PFX12588.1	2412	1	4.3E-6	71.05	3	C:GO:0005856; C:GO:0005871; C:GO:0005874	C:cytoskeleton; C:kinesin complex; C:microtubule					
true	[BLASTED]	TRINITY_DN28639_c0_g1_i1	XP_022802702.1	448	1	2.2E-73	94.63								
true	[BLASTED]	TRINITY_DN28647_c0_g1_i1	XP_027059685.1	343	1	1.5E-45	98.82								
true	[BLASTED]	TRINITY_DN28653_c0_g1_i1	XP_012747851.1	334	1	5.6E-58	100.0								
true	[BLASTED]	TRINITY_DN28653_c1_g1_i1	BAB63219.1	1125	1	5.0E-183	83.38								
true	[BLASTED]	TRINITY_DN28654_c0_g1_i1	CAE8638934.1	868	1	9.5E-33	40.0								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28655_c0_g1_i1	RMX49258.1	345	1	1.2E-18	96.36	3	P:GO:0090305; F:GO:0003676; F:GO:0008408	P:nucleic acid phosphodiester bond hydrolysis; F:nucleic acid binding; F:3'-5' exonuclease activity	EC:3.1	Acting on ester bonds			
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28658_c0_g1_i1	RMX53644.1	364	1	1.8E-25	96.55	5	P:GO:0006281; P:GO:0006310; P:GO:0090305; F:GO:0017108; C:GO:0033557	P:DNA repair; P:DNA recombination; P:nucleic acid phosphodiester bond hydrolysis; F:5'-flap endonuclease activity; C:Slx1-Slx4 complex	EC:3.1.30; EC:3.1.21	Acting on ester bonds; Acting on ester bonds			
true	[BLASTED]	TRINITY_DN28659_c0_g1_i1	XP_027053369.1	1820	1	6.0E-271	98.08								
true	[BLASTED]	TRINITY_DN28659_c0_g2_i1	XP_027053370.1	1271	1	7.2E-215	96.77								
true	[BLASTED]	TRINITY_DN28659_c0_g3_i1	XP_027053370.1	2130	1	1.6E-230	95.35								
true	[BLASTED]	TRINITY_DN28661_c0_g1_i1	XP_022786038.1	404	1	9.4E-68	95.52								
true	[BLASTED]	TRINITY_DN28666_c0_g1_i1	CAE7899767.1	587	1	5.2E-75	100.0								
true	[BLASTED]	TRINITY_DN28667_c0_g1_i1	CAE7656255.1	1067	1	6.2E-159	99.06								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28667_c0_g2_i1	OLP96908.1	1117	1	6.7E-164	100.0	1	C:GO:0005840	C:ribosome					
true	[BLASTED]	TRINITY_DN28667_c0_g3_i1	CAE7630523.1	1479	1	2.5E-222	89.62								
true	[BLASTED]	TRINITY_DN28667_c0_g4_i1	CAE7630523.1	1458	1	3.5E-245	99.78								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28667_c1_g1_i1	OLQ10598.1	344	1	3.2E-48	96.19	4	P:GO:0015698; F:GO:0003676; F:GO:0005452; C:GO:0016021	P:inorganic anion transport; F:nucleic acid binding; F:inorganic anion exchanger activity; C:integral component of membrane	EC:7	Translocases			
true	[BLASTED]	TRINITY_DN28669_c0_g1_i1	XP_027044366.1	314	1	8.7E-37	96.3								
true	[BLASTED]	TRINITY_DN28670_c0_g1_i1	XP_027049407.1	2706	1	2.7E-166	98.68								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28675_c0_g1_i1	RMX44700.1	439	1	1.5E-63	86.21	1	F:GO:0043531	F:ADP binding					
true	[NO-BLAST]	TRINITY_DN28678_c0_g1_i1	---NA---	377											
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28679_c0_g1_i1	RMX36846.1	633	1	1.4E-102	88.1	3	P:GO:0006468; F:GO:0004672; F:GO:0005524	P:protein phosphorylation; F:protein kinase activity; F:ATP binding	EC:2.7.1	Transferring phosphorus-containing groups			
true	[BLASTED]	TRINITY_DN28681_c0_g2_i1	XP_027050091.1	1270	1	2.7E-193	99.43								
true	[BLASTED]	TRINITY_DN28684_c0_g1_i4	XP_022796391.1	559	1	1.4E-93	92.43								
true	[BLASTED, MAPPED]	TRINITY_DN28685_c0_g1_i1	PFX25946.1	3410	1	9.0E-119	36.67	2	C:GO:0016020; C:GO:0016021	C:membrane; C:integral component of membrane					
true	[BLASTED]	TRINITY_DN28686_c0_g1_i1	XP_027060525.1	616	1	4.0E-86	98.14								
true	[BLASTED]	TRINITY_DN28691_c0_g1_i2	RMX38185.1	572	1	4.4E-103	91.58								
true	[BLASTED]	TRINITY_DN28698_c0_g1_i2	XP_027059723.1	8217	1	0.0	98.46								
true	[BLASTED]	TRINITY_DN28699_c0_g1_i1	XP_027058173.1	851	1	6.5E-127	97.17								
true	[BLASTED]	TRINITY_DN28701_c0_g1_i1	XP_027058333.1	1854	1	4.3E-293	99.8								
true	[BLASTED]	TRINITY_DN28704_c0_g1_i3	XP_022809183.1	989	1	1.9E-16	48.58								
true	[BLASTED]	TRINITY_DN28704_c0_g2_i1	XP_022796718.1	1537	1	9.5E-60	50.16								
true	[BLASTED]	TRINITY_DN28706_c0_g1_i1	XP_027044464.1	2244	1	2.2E-182	99.41								
true	[BLASTED]	TRINITY_DN28710_c0_g1_i1	XP_027054036.1	1761	1	1.9E-234	98.6								
true	[BLASTED]	TRINITY_DN28713_c0_g1_i1	XP_027046083.1	475	1	4.5E-45	98.1								
true	[BLASTED]	TRINITY_DN28715_c0_g1_i1	OLP89566.1	2293	1	0.0	99.73								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28717_c0_g1_i1	RMX45655.1	353	1	9.4E-56	96.58	2	P:GO:0006004; F:GO:0004560	P:fucose metabolic process; F:alpha-L-fucosidase activity	EC:3.2.1.51	Alpha-L-fucosidase			
true	[BLASTED]	TRINITY_DN28719_c0_g1_i1	XP_027051691.1	471	1	1.3E-73	89.81								
true	[BLASTED]	TRINITY_DN28720_c0_g2_i1	XP_027054632.1	1411	1	7.8E-101	100.0								
true	[BLASTED]	TRINITY_DN28721_c0_g2_i1	XP_027055018.1	910	1	5.7E-113	98.11								
true	[BLASTED]	TRINITY_DN28721_c0_g4_i1	RMX51431.1	388	1	9.9E-6	72.97								
true	[BLASTED]	TRINITY_DN28723_c0_g1_i1	XP_027060156.1	809	1	1.6E-21	100.0								
true	[NO-BLAST]	TRINITY_DN28724_c0_g1_i1	---NA---	377											
true	[BLASTED, MAPPED]	TRINITY_DN28725_c0_g1_i2	PFX13244.1	1723	1	2.2E-121	61.22	2	P:GO:0006278; F:GO:0003964	P:RNA-dependent DNA biosynthetic process; F:RNA-directed DNA polymerase activity					
true	[BLASTED]	TRINITY_DN28726_c0_g1_i1	XP_027048224.1	2711	1	1.1E-263	70.07								
true	[BLASTED]	TRINITY_DN28728_c0_g1_i4	RMX38915.1	3246	1	1.8E-241	99.03								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28728_c0_g2_i1	PFX20451.1	1061	1	1.1E-120	90.63	3	P:GO:0009306; C:GO:0005788; C:GO:0016021	P:protein secretion; C:endoplasmic reticulum lumen; C:integral component of membrane					
true	[BLASTED]	TRINITY_DN28730_c0_g3_i1	CAE7336687.1	2752	1	0.0	99.89								
true	[BLASTED]	TRINITY_DN28732_c0_g1_i2	XP_027049773.1	1314	1	1.2E-87	99.39								
true	[BLASTED]	TRINITY_DN28734_c0_g1_i2	XP_022806681.1	1648	1	4.2E-231	88.89								
true	[BLASTED]	TRINITY_DN28735_c0_g1_i1	XP_027038971.1	1068	1	1.1E-182	91.83								
true	[BLASTED]	TRINITY_DN28739_c0_g1_i1	CAE7360231.1	941	1	8.3E-75	78.06								
true	[BLASTED]	TRINITY_DN28741_c0_g1_i1	XP_027052684.1	1305	1	2.1E-92	96.02								
true	[BLASTED]	TRINITY_DN28747_c0_g2_i1	RMX60335.1	529	1	3.1E-10	72.55								
true	[BLASTED]	TRINITY_DN28750_c0_g1_i3	XP_022810373.1	731	1	1.6E-52	58.82								
true	[BLASTED]	TRINITY_DN28750_c0_g2_i1	RMX55450.1	465	1	1.3E-12	72.88								
true	[BLASTED]	TRINITY_DN28756_c0_g1_i1	XP_028517573.1	305	1	9.1E-15	44.12								
true	[BLASTED]	TRINITY_DN28760_c0_g1_i2	XP_031570336.1	594	1	1.3E-12	53.42								
true	[BLASTED, MAPPED]	TRINITY_DN28760_c0_g3_i1	PFX29924.1	321	1	1.4E-10	63.64	2	C:GO:0016020; C:GO:0016021	C:membrane; C:integral component of membrane					
true	[BLASTED]	TRINITY_DN28761_c0_g1_i2	XP_027049570.1	655	1	6.4E-90	79.91								
true	[BLASTED]	TRINITY_DN28762_c0_g1_i2	XP_027036242.1	1009	1	9.2E-197	98.51								
true	[BLASTED]	TRINITY_DN28765_c0_g1_i2	XP_027036394.1	1531	1	5.9E-203	98.58								
true	[BLASTED]	TRINITY_DN28768_c0_g1_i1	CAE7202933.1	684	1	1.1E-124	99.12								
true	[BLASTED]	TRINITY_DN28769_c0_g1_i1	PVD25924.1	675	1	5.3E-15	45.52								
true	[BLASTED]	TRINITY_DN28770_c0_g1_i2	XP_027035604.1	2222	1	1.7E-251	99.61								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN28770_c0_g2_i1	RMX55588.1	414	1	1.6E-70	97.83	2	F:GO:0016409; C:GO:0016021	F:palmitoyltransferase activity; C:integral component of membrane	EC:2.3.1	Acyltransferases			
true	[BLASTED]	TRINITY_DN28771_c0_g1_i1	OLQ14450.1	390	1	3.4E-62	95.24								
true	[BLASTED]	TRINITY_DN28778_c0_g1_i1	RMX43624.1	1321	1	1.2E-132	97.33								
