	Tags	SeqName	Description	Length	#Hits	e-Value	sim mean	#GO	GO IDs	GO Names	Enzyme Codes	Enzyme Names	InterPro IDs	InterPro GO IDs	InterPro GO Names
true	[BLASTED]	Pver_g13950.t1	A0A3M6UPR4_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00001641 PE=4 SV=1	305	2	0.0	72.39								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g13959.t1	A0A3M6UPG9_POCDAHistidine--tRNA ligase OS=Pocillopora damicornis OX=46731 GN=pdam_00001650 PE=3 SV=1	117	2	1.37395E-75	76.61	4	P:GO:0006427; F:GO:0004821; F:GO:0005524; C:GO:0016021	P:histidyl-tRNA aminoacylation; F:histidine-tRNA ligase activity; F:ATP binding; C:integral component of membrane	EC:6.1.1.21	Histidine--tRNA ligase			
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g13969.t1	A0A3M6TWE9_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00010597 PE=4 SV=1	377	4	0.0	73.26	1	P:GO:0007165	P:signal transduction					
true	[BLASTED]	Pver_g13971.t2	A0A3M6UE66_POCDAUncharacterized protein (Fragment) OS=Pocillopora damicornis OX=46731 GN=pdam_00004730 PE=4 SV=1	689	5	0.0	76.98								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g13973.t1	A0A3M6TS63_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00002490 PE=4 SV=1	390	5	0.0	77.88	3	P:GO:0006412; F:GO:0016874; C:GO:0016021	P:translation; F:ligase activity; C:integral component of membrane	EC:6	Ligases			
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g13976.t1	A0A2B4RCK4_STYPISWIM-type domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene21793 PE=4 SV=1	342	5	0.0	78.2	1	F:GO:0008270	F:zinc ion binding					
true	[BLASTED]	Pver_g13982.t1	A7RPB9_NEMVEPredicted protein OS=Nematostella vectensis OX=45351 GN=v1g239742 PE=4 SV=1	240	5	1.77704E-148	81.03								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g13983.t1	A0A3M6UKU9_POCDAReverse transcriptase domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00023249 PE=4 SV=1	168	5	4.72967E-106	83.91	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g13998.t1	A0A2B4S0I5_STYPIPancreatic secretory granule membrane major glycoprotein GP2 OS=Stylophora pistillata OX=50429 GN=Gp2 PE=4 SV=1	248	2	6.704E-148	85.98	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED]	Pver_g14000.t1	A7SUJ2_NEMVEPredicted protein OS=Nematostella vectensis OX=45351 GN=v1g247499 PE=4 SV=1	300	5	0.0	81.32								
true	[BLASTED]	Pver_g14001.t1	A7SUJ2_NEMVEPredicted protein OS=Nematostella vectensis OX=45351 GN=v1g247499 PE=4 SV=1	220	5	1.75561E-155	74.83								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14015.t1	A0A2B4RZ48_STYPIDesert hedgehog protein A OS=Stylophora pistillata OX=50429 GN=dhh-a PE=4 SV=1	198	5	1.49927E-84	80.4	3	P:GO:0007267; P:GO:0016539; P:GO:0016540	P:cell-cell signaling; P:intein-mediated protein splicing; P:protein autoprocessing					
true	[BLASTED, MAPPED]	Pver_g14018.t1	A0A4W4DU77_ELEELUncharacterized protein OS=Electrophorus electricus OX=8005 PE=4 SV=1	422	5	1.99497E-13	49.63	2	C:GO:0016020; C:GO:0016021	C:membrane; C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14019.t1	A0A2B4R8Y3_STYPIReverse transcriptase domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene23001 PE=4 SV=1	660	5	0.0	78.38	5	P:GO:0006357; F:GO:0000981; F:GO:0003677; F:GO:0046872; C:GO:0005634	P:regulation of transcription by RNA polymerase II; F:DNA-binding transcription factor activity, RNA polymerase II-specific; F:DNA binding; F:metal ion binding; C:nucleus					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14020.t1	A0A3M6UN28_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00007264 PE=4 SV=1	262	3	1.44496E-168	90.56	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED]	Pver_g14025.t1	A0A3M6UNB2_POCDAUPAR/Ly6 domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00007259 PE=4 SV=1	127	5	9.57205E-76	58.5	4	P:GO:0015074; F:GO:0003676; C:GO:0016020; C:GO:0016021	P:DNA integration; F:nucleic acid binding; C:membrane; C:integral component of membrane					
true	[BLASTED, MAPPED]	Pver_g14031.t1	A0A2B4SCZ2_STYPIKinesin light chain OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene8880 PE=3 SV=1	183	5	1.13252E-24	60.69	4	F:GO:0003677; F:GO:0046872; C:GO:0016020; C:GO:0016021	F:DNA binding; F:metal ion binding; C:membrane; C:integral component of membrane					
true	[BLASTED]	Pver_g14032.t1	A0A6S7J351_PARCTTransposon Tf2-6 poly OS=Paramuricea clavata OX=317549 GN=PACLA_6A073992 PE=4 SV=1	561	5	3.58282E-130	68.5								
true	[BLASTED]	Pver_g14036.t1	A0A3M6UKL6_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00012142 PE=4 SV=1	329	5	0.0	62.13								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14041.t1	A0A3M6TKJ0_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00006623 PE=4 SV=1	341	5	0.0	84.91	1	F:GO:0046872	F:metal ion binding					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14043.t1	A0A2B4RYM8_STYPID-galactoside-specific lectin OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene14080 PE=4 SV=1	765	5	3.11589E-117	61.32	3	P:GO:0044238; P:GO:0071704; F:GO:0005488	P:primary metabolic process; P:organic substance metabolic process; F:binding					
true	[BLASTED]	Pver_g14046.t1	A0A2B4RD72_STYPIC2H2-type domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene21066 PE=4 SV=1	264	5	2.33037E-48	66.92								
true	[BLASTED, MAPPED]	Pver_g14053.t1	A0A2B4RYM8_STYPID-galactoside-specific lectin OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene14080 PE=4 SV=1	904	5	1.36024E-106	58.9	3	P:GO:0005975; F:GO:0016757; F:GO:0030246	P:carbohydrate metabolic process; F:glycosyltransferase activity; F:carbohydrate binding					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14060.t1	A0A2B4RAU9_STYPIPutative RNA-directed DNA polymerase from transposon BS OS=Stylophora pistillata OX=50429 GN=RTase PE=4 SV=1	283	5	1.26236E-132	84.07	3	P:GO:0006278; F:GO:0003964; F:GO:0046983	P:RNA-dependent DNA biosynthetic process; F:RNA-directed DNA polymerase activity; F:protein dimerization activity	EC:2.7.7.49	RNA-directed DNA polymerase			
true	[BLASTED]	Pver_g14061.t1	A0A3M6T6S4_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00015763 PE=4 SV=1	99	1	1.53207E-18	71.05								
true	[NO-BLAST]	Pver_g14062.t1	---NA---	172											
true	[BLASTED]	Pver_g14063.t1	A0A2B4S8R5_STYPIUncharacterized protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene9078 PE=4 SV=1	239	2	5.60762E-44	79.27								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14068.t1	A0A3M6T733_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00015757 PE=4 SV=1	106	1	6.43539E-59	89.81	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED]	Pver_g14071.t2	A0A3M6T742_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00015754 PE=4 SV=1	294	5	8.84565E-179	74.12								
true	[BLASTED]	Pver_g14072.t1	A0A3M6T6X6_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00015753 PE=4 SV=1	270	5	0.0	77.2								
true	[BLASTED]	Pver_g14080.t1	A0A3M6T6A9_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00009011 PE=4 SV=1	582	2	0.0	93.59								
true	[BLASTED]	Pver_g14093.t1	A0A3M6UHZ0_POCDAGIY-YIG domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00021684 PE=4 SV=1	169	5	3.96058E-117	69.72								
true	[BLASTED, MAPPED]	Pver_g14099.t1	A0A2B4SMY4_STYPIAccumulation-associated protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene5376 PE=3 SV=1	182	5	5.66626E-62	58.57	6	P:GO:0006508; F:GO:0003676; F:GO:0004190; F:GO:0008270; F:GO:0016787; C:GO:0016021	P:proteolysis; F:nucleic acid binding; F:aspartic-type endopeptidase activity; F:zinc ion binding; F:hydrolase activity; C:integral component of membrane					
true	[BLASTED]	Pver_g14108.t1	A0A3M6V2N3_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00007348 PE=4 SV=1	774	4	0.0	81.59								
true	[BLASTED]	Pver_g14118.t1	A0A2B4R6S5_STYPITetratricopeptide repeat protein 28 OS=Stylophora pistillata OX=50429 GN=TTC28 PE=4 SV=1	95	2	1.07333E-24	79.52								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14121.t1	A0A3M6TH29_POCDAC3H1-type domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00022009 PE=4 SV=1	639	5	0.0	67.23	1	F:GO:0046872	F:metal ion binding					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14132.t1	A0A2B4SGI2_STYPILeucine-rich repeat-containing protein LOC400891-like OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene6272 PE=4 SV=1	134	5	4.2072E-75	73.8	1	F:GO:0005509	F:calcium ion binding					
true	[BLASTED]	Pver_g14133.t1	A0A2B4SKH9_STYPIProtein unc-80-like OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene6271 PE=4 SV=1	370	1	0.0	90.93								
true	[NO-BLAST]	Pver_g14143.t1	---NA---	70											
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14151.t1	A0A3M6TN56_POCDACARD domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00005104 PE=4 SV=1	418	5	0.0	64.29	1	P:GO:0042981	P:regulation of apoptotic process					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14155.t1	A0A3M6TN87_POCDAUncharacterized protein (Fragment) OS=Pocillopora damicornis OX=46731 GN=pdam_00005111 PE=4 SV=1	831	5	0.0	86.23	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14156.t1	A0A3M6TND1_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00005113 PE=4 SV=1	348	5	0.0	69.84	2	C:GO:0000139; C:GO:0016021	C:Golgi membrane; C:integral component of membrane					
true	[BLASTED]	Pver_g14158.t1	A0A3M6TN62_POCDAFibronectin type-III domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00005115 PE=4 SV=1	1594	2	0.0	85.59								
true	[BLASTED]	Pver_g14161.t1	A0A3M6TNH5_POCDAUncharacterized protein (Fragment) OS=Pocillopora damicornis OX=46731 GN=pdam_00005119 PE=4 SV=1	1136	2	0.0	85.81								
true	[BLASTED]	Pver_g14162.t1	A0A3M6TN90_POCDAFibronectin type-III domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00005120 PE=4 SV=1	1840	3	0.0	90.37								
true	[BLASTED]	Pver_g14163.t1	A0A2B4SR29_STYPIUncharacterized protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene4202 PE=4 SV=1	298	5	0.0	76.68								
true	[BLASTED, MAPPED]	Pver_g14166.t1	A0A6P8HTU2_ACTTEserine/threonine-protein kinase PRP4 homolog OS=Actinia tenebrosa OX=6105 GN=LOC116295992 PE=4 SV=1	784	4	0.0	80.23	2	P:GO:0016310; F:GO:0016301	P:phosphorylation; F:kinase activity					
true	[BLASTED]	Pver_g14167.t1	A7S911_NEMVEPredicted protein OS=Nematostella vectensis OX=45351 GN=v1g243675 PE=4 SV=1	139	5	1.33486E-74	67.42								
true	[NO-BLAST]	Pver_g14170.t1	---NA---	136											
true	[BLASTED]	Pver_g14175.t1	A0A3M6TXF8_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00020851 PE=4 SV=1	357	5	0.0	69.9								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14179.t1	A0A3M6V5K7_POCDABeta_helix domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00005653 PE=4 SV=1	1873	5	0.0	83.87	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14180.t1	A0A3M6V5F0_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00005652 PE=4 SV=1	1561	5	0.0	82.02	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED]	Pver_g14182.t1	A0A2B4R502_STYPIDUF1758 domain-containing protein (Fragment) OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene25032 PE=4 SV=1	261	5	1.61526E-55	62.97	2	P:GO:0015074; F:GO:0003676	P:DNA integration; F:nucleic acid binding					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14184.t1	A0A6P8HZM6_ACTTEproline-rich transmembrane protein 4-like OS=Actinia tenebrosa OX=6105 GN=LOC116297694 PE=4 SV=1	502	5	0.0	75.78	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14189.t1	A7RN17_NEMVEPredicted protein OS=Nematostella vectensis OX=45351 GN=v1g199543 PE=4 SV=1	307	5	0.0	70.82	3	P:GO:0007059; P:GO:0051301; C:GO:0000444	P:chromosome segregation; P:cell division; C:MIS12/MIND type complex					
true	[BLASTED]	Pver_g14191.t1	A0A2B4SMI0_STYPIUncharacterized protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene5492 PE=4 SV=1	1159	5	0.0	83.1								
true	[BLASTED, MAPPED]	Pver_g14192.t1	A0A2B4STF5_STYPIPol polyprotein OS=Stylophora pistillata OX=50429 GN=pol PE=4 SV=1	204	5	1.69007E-29	63.41	3	P:GO:0015074; F:GO:0003676; F:GO:0008270	P:DNA integration; F:nucleic acid binding; F:zinc ion binding					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14199.t1	A0A2B4S887_STYPICrt-like 1 OS=Stylophora pistillata OX=50429 GN=crtp1 PE=3 SV=1	431	5	0.0	74.74	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14204.t1	A0A3M6T409_POCDADUF4203 domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00022553 PE=3 SV=1	325	5	0.0	77.15	2	P:GO:0090263; C:GO:0016021	P:positive regulation of canonical Wnt signaling pathway; C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14205.t1	A0A3M6T408_POCDADUF4203 domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00022554 PE=3 SV=1	168	5	4.50728E-110	80.96	2	P:GO:0090263; C:GO:0016021	P:positive regulation of canonical Wnt signaling pathway; C:integral component of membrane					
true	[BLASTED, MAPPED]	Pver_g14207.t1	A0A6P8HFA6_ACTTEuncharacterized protein LOC116290731 OS=Actinia tenebrosa OX=6105 GN=LOC116290731 PE=4 SV=1	288	5	4.87082E-60	70.43	1	F:GO:0003676	F:nucleic acid binding					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14208.t1	A0A2B4SV94_STYPIDNA helicase OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene2689 PE=4 SV=1	312	5	2.18352E-53	76.55	3	P:GO:0006810; F:GO:0000166; C:GO:0016020	P:transport; F:nucleotide binding; C:membrane					
true	[BLASTED]	Pver_g14213.t1	A0A3M6TKB7_POCDAMyb-like domain-containing protein (Fragment) OS=Pocillopora damicornis OX=46731 GN=pdam_00019636 PE=4 SV=1	201	2	2.58351E-28	65.98								
true	[BLASTED]	Pver_g14214.t1	A0A3M6UNL2_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00025121 PE=4 SV=1	651	5	6.95094E-173	61.65								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14215.t1	A0A2B4RTV0_STYPIPeptidase A2 domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene15810 PE=4 SV=1	1499	5	0.0	63.34	4	P:GO:0006807; P:GO:0043170; P:GO:0044238; F:GO:0016787	P:nitrogen compound metabolic process; P:macromolecule metabolic process; P:primary metabolic process; F:hydrolase activity	EC:3	Hydrolases			
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14226.t1	A0A3M6UEH4_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00004749 PE=4 SV=1	618	5	0.0	82.5	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14227.t1	A7RSD2_NEMVEPredicted protein OS=Nematostella vectensis OX=45351 GN=v1g240368 PE=4 SV=1	829	5	0.0	80.39	1	C:GO:0016021	C:integral component of membrane					
true	[NO-BLAST]	Pver_g14233.t1	---NA---	97											
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14234.t1	A7RS57_NEMVEPredicted protein OS=Nematostella vectensis OX=45351 GN=v1g240326 PE=4 SV=1	260	5	2.91187E-163	68.17	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14241.t1	A0A3M6UBG8_POCDAPHB domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00013908 PE=4 SV=1	332	5	0.0	88.84	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED]	Pver_g14242.t1	A0A3M6UBI2_POCDAPDZ domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00013909 PE=4 SV=1	329	4	0.0	80.01	1	P:GO:0007165	P:signal transduction					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14251.t1	A0A2B4SNY2_STYPIInhibitor of growth protein 4 OS=Stylophora pistillata OX=50429 GN=ING4 PE=3 SV=1	538	5	0.0	91.42	3	P:GO:0006508; F:GO:0008234; F:GO:0046872	P:proteolysis; F:cysteine-type peptidase activity; F:metal ion binding	EC:3.4	Acting on peptide bonds (peptidases)			
true	[BLASTED]	Pver_g14253.t1	A0A091HWA9_CALANNipped-B-like B (Fragment) OS=Calypte anna OX=9244 GN=N300_04162 PE=4 SV=1	275	1	2.51173E-7	80.58								
true	[BLASTED]	Pver_g14257.t1	A0A3M6TK25_POCDARhodanese domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00008883 PE=4 SV=1	192	5	6.62381E-133	70.04								
true	[BLASTED]	Pver_g14259.t1	A0A6P8HIJ3_ACTTEnucleolin-like OS=Actinia tenebrosa OX=6105 GN=LOC116289661 PE=4 SV=1	246	3	3.18686E-168	91.63								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14261.t2	A0A3M6TJX2_POCDAProtein CUSTOS OS=Pocillopora damicornis OX=46731 GN=pdam_00008877 PE=3 SV=1	318	5	1.43446E-94	76.73	3	P:GO:0016055; C:GO:0005635; C:GO:0016020	P:Wnt signaling pathway; C:nuclear envelope; C:membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14262.t1	A0A6P8J2W9_ACTTEproline-rich transmembrane protein 4-like OS=Actinia tenebrosa OX=6105 GN=LOC116308085 PE=4 SV=1	386	5	0.0	77.81	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14264.t1	A0A3M6V0N3_POCDAIg-like domain-containing protein (Fragment) OS=Pocillopora damicornis OX=46731 GN=pdam_00015665 PE=4 SV=1	359	5	1.69564E-136	71.61	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED]	Pver_g14266.t2	A0A6P5AXM6_BRABEE3 ubiquitin-protein ligase RAG1 OS=Branchiostoma belcheri OX=7741 GN=LOC109487258 PE=4 SV=1	681	5	1.64321E-72	49.11	11	P:GO:0016567; P:GO:0033151; P:GO:0090305; F:GO:0003677; F:GO:0004519; F:GO:0016740; F:GO:0016787; F:GO:0043565; F:GO:0046872; F:GO:0061630; C:GO:0005634	P:protein ubiquitination; P:V(D)J recombination; P:nucleic acid phosphodiester bond hydrolysis; F:DNA binding; F:endonuclease activity; F:transferase activity; F:hydrolase activity; F:sequence-specific DNA binding; F:metal ion binding; F:ubiquitin protein ligase activity; C:nucleus					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14267.t1	A0A2B4SQA5_STYPIRNA helicase OS=Stylophora pistillata OX=50429 GN=ddx24 PE=4 SV=1	176	5	1.51773E-42	73.93	3	F:GO:0003824; F:GO:0097159; F:GO:1901363	F:catalytic activity; F:organic cyclic compound binding; F:heterocyclic compound binding					
true	[BLASTED, MAPPED]	Pver_g14268.t1	A0A2B4RBU0_STYPIDDE Tnp4 domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene22041 PE=3 SV=1	494	5	4.82235E-98	74.45	1	F:GO:0046872	F:metal ion binding					
true	[BLASTED, MAPPED]	Pver_g14271.t1	A0A2B4S5A8_STYPICaspase-2 OS=Stylophora pistillata OX=50429 GN=CASP2 PE=4 SV=1	905	5	0.0	69.42	2	P:GO:0007165; P:GO:0042981	P:signal transduction; P:regulation of apoptotic process					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14282.t1	A7RIP8_NEMVEPredicted protein OS=Nematostella vectensis OX=45351 GN=v1g238584 PE=4 SV=1	678	5	4.41179E-147	82.57	7	P:GO:0000724; P:GO:0006260; P:GO:0006289; F:GO:0003697; C:GO:0000781; C:GO:0005662; C:GO:0035861	P:double-strand break repair via homologous recombination; P:DNA replication; P:nucleotide-excision repair; F:single-stranded DNA binding; C:chromosome, telomeric region; C:DNA replication factor A complex; C:site of double-strand break					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14283.t1	A0A2B4RNW6_STYPITyrosine kinase receptor Cad96Ca OS=Stylophora pistillata OX=50429 GN=Cad96Ca PE=4 SV=1	426	5	6.81166E-155	73.11	3	P:GO:0016310; F:GO:0000166; F:GO:0016301	P:phosphorylation; F:nucleotide binding; F:kinase activity	EC:2.7	Transferring phosphorus-containing groups			
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14290.t1	A0A2B4RNU1_STYPINephrocystin-3 OS=Stylophora pistillata OX=50429 GN=nphp3 PE=4 SV=1	1292	5	0.0	76.77	2	P:GO:0007165; F:GO:0043531	P:signal transduction; F:ADP binding					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14291.t2	A0A3M6U4P4_POCDADeath domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00008510 PE=4 SV=1	108	5	4.98539E-68	82.51	2	P:GO:0007165; F:GO:0043531	P:signal transduction; F:ADP binding					
true	[BLASTED]	Pver_g14303.t1	A0A3M6T9V8_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00014765 PE=4 SV=1	151	3	5.87866E-78	79.82								
true	[BLASTED, MAPPED]	Pver_g14320.t1	A0A2B4S186_STYPIZP domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene12669 PE=4 SV=1	208	5	3.10876E-107	75.68	1	F:GO:0005509	F:calcium ion binding					
true	[BLASTED]	Pver_g14321.t1	A0A2B4RXN1_STYPIUncharacterized protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene14454 PE=4 SV=1	468	5	1.0274E-30	52.15								
true	[BLASTED]	Pver_g14324.t1	A0A3M6TQR1_POCDAUncharacterized protein (Fragment) OS=Pocillopora damicornis OX=46731 GN=pdam_00020595 PE=4 SV=1	313	2	0.0	87.15								
true	[BLASTED]	Pver_g14328.t1	A0A2B4R8Q2_STYPIUncharacterized protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene23343 PE=4 SV=1	321	5	2.2087E-172	79.84								
true	[BLASTED]	Pver_g14329.t1	A0A483ACX8_9GAMMReverse transcriptase domain-containing protein OS=uncultured SUP05 cluster bacterium OX=655186 GN=CRYPA_1785 PE=4 SV=1	891	5	1.56129E-96	59.54								
true	[BLASTED]	Pver_g14331.t1	A0A3M6TQI7_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00020608 PE=4 SV=1	414	5	0.0	89.66								
true	[BLASTED]	Pver_g14332.t1	A0A3M6UXG9_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00025901 PE=4 SV=1	270	5	8.74919E-64	63.91								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14339.t1	A0A2B4S7T2_STYPIRING finger and CHY zinc finger domain-containing protein 1 (Fragment) OS=Stylophora pistillata OX=50429 GN=RCHY1 PE=4 SV=1	1096	5	0.0	78.03	1	F:GO:0008270	F:zinc ion binding					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14340.t1	A0A2B4RWE2_STYPIRING-type domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene14428 PE=4 SV=1	196	5	1.57713E-56	77.77	1	F:GO:0005488	F:binding					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14341.t1	A0A2B4S7T2_STYPIRING finger and CHY zinc finger domain-containing protein 1 (Fragment) OS=Stylophora pistillata OX=50429 GN=RCHY1 PE=4 SV=1	1038	5	0.0	72.54	1	F:GO:0008270	F:zinc ion binding					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14343.t1	A0A2B4RWE2_STYPIRING-type domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene14428 PE=4 SV=1	159	5	7.84548E-79	76.86	1	F:GO:0005488	F:binding					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14344.t1	A0A2B4RWE2_STYPIRING-type domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene14428 PE=4 SV=1	144	5	1.72013E-54	77.18	1	F:GO:0005488	F:binding					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14345.t1	A0A2B4RRM9_STYPICHY-type domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene14434 PE=4 SV=1	1794	5	0.0	81.03	1	F:GO:0046872	F:metal ion binding					
true	[BLASTED]	Pver_g14349.t1	A7RVA7_NEMVEPredicted protein OS=Nematostella vectensis OX=45351 GN=v1g240936 PE=4 SV=1	546	5	0.0	66.23								
true	[BLASTED]	Pver_g14362.t1	A7SER2_NEMVEPredicted protein OS=Nematostella vectensis OX=45351 GN=v1g244752 PE=4 SV=1	325	5	0.0	73.46								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g14364.t1	A0A2B4RGZ3_STYPIGerminal-center associated nuclear protein OS=Stylophora pistillata OX=50429 GN=Mcm3ap PE=4 SV=1	413	4	4.23126E-102	72.28	1	F:GO:0003676	F:nucleic acid binding					
